dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test
12;56;NaiveMovingAverage_normal;2.208227609141631;58.18181818181818;0.4648829529783966;9.397142393763488;0.46335412430301187;7.925841283123764;[14.1298185941043, 15.5895691609977, 20.0113378684807, 31.8027210884354, 27.9478458049887, 4.40759637188209, 0.623582766439909, 0.325963718820862, 3.74149659863946, 17.3185941043084, 32.7664399092971, 28.9540816326531, 1.91326530612245, 10.9552154195011, 12.3866213151927, 8.58843537414966, 19.3027210884354, 31.2925170068027, 32.2845804988662, 13.9597505668934, 15.1077097505669, 15.8021541950113, 12.8826530612245, 20.3089569160998, 30.7397959183673, 29.2517006802721, 12.0323129251701, 12.1740362811791, 10.515873015873, 12.2590702947846, 22.9450113378685, 30.1162131519274, 32.8231292517007, 12.1173469387755, 12.6984126984127, 14.2006802721088, 14.1581632653061, 20.7482993197279, 24.9858276643991, 29.7619047619048, 15.0368480725624, 13.9314058956916, 12.2165532879819, 14.484126984127, 20.124716553288, 34.1836734693878, 32.4263038548753, 15.249433106576, 12.7551020408163, 16.6383219954649, 10.9552154195011, 21.3010204081633, 35.1332199546485, 33.7301587301587, 13.0243764172336, 12.797619047619];[19.05855658573744, 19.134623094507525, 19.30508428513839, 19.33098746822259, 19.403709724355174, 19.274818730895515, 19.326962451971784, 19.376879968684133, 19.43695040686165, 19.509249474017533, 19.483067581151094, 19.320652438151267, 19.01788739254705, 18.985878029554804, 19.076012439200532, 19.09724241517598, 19.142847298891432, 19.11412181021162, 18.85397640387074, 18.504779261288277, 18.55601213599395, 18.29852985443174, 18.016242684646677, 17.661979017050008, 17.853292636133556, 18.02592117416161, 18.02945196781765, 18.162075864246663, 18.14656806442029, 18.118153970635884, 17.98609263580368, 18.11499540568913, 18.118222405278274, 18.091407033836045, 18.22682118659116, 18.299401709584366, 18.401483904025177, 18.52264913237551, 18.555257058480326, 18.445945889201735, 18.292795327703022, 18.394970040521496, 18.483814059029793, 18.558878845632552, 18.663068686567712, 18.652086908003533, 18.565343301966585, 18.4404255329774, 18.546288946874917, 18.63257285164382, 18.676826217510534, 18.763967718590557, 18.72889750208503, 18.605426917433448, 18.417236124555473, 18.510056072912892];1998-01-26;1998-03-22
18;56;NaiveMovingAverage_normal;0.5478349548759699;56.36363636363637;0.4484418851548684;13.02273586706672;0.4474742905791265;11.261504305532396;[19.1468253968254, 19.6853741496599, 33.6734693877551, 45.0680272108844, 37.3157596371882, 21.4569160997732, 27.5368480725624, 20.1814058956916, 6.37755102040816, 18.753287743293, 13.6196145124717, 32.4404761904762, 14.3140589569161, 8.68764172335601, 16.5249433106576, 13.3361678004535, 30.2437641723356, 54.3934240362812, 45.8049886621315, 17.1201814058957, 12.8543083900227, 13.9172335600907, 18.9909297052154, 31.3633786848073, 50.3968253968254, 32.922335600907, 12.0748299319728, 10.6434240362812, 16.1706349206349, 17.1910430839002, 30.8248299319728, 51.7715419501134, 37.5708616780045, 16.8509070294785, 18.1831065759637, 13.7046485260771, 14.2290249433107, 28.1887755102041, 39.7675736961451, 43.0130385487528, 18.2114512471655, 16.5249433106576, 16.7375283446712, 17.375283446712, 32.1853741496599, 55.2721088435374, 40.0651927437642, 16.5816326530612, 21.7545351473923, 18.0980725623583, 21.0459183673469, 41.609977324263, 43.6791383219955, 38.407029478458, 13.6763038548753, 9.69387755102041];[26.23239962408243, 26.388092158788254, 26.51267357976926, 26.432601295966556, 25.98841476677118, 25.8344930344845, 25.944010913579064, 26.019945635951398, 26.16290080202923, 26.33735758976141, 26.152951363625082, 25.809916872020136, 25.684345449777787, 25.726694438036436, 25.73990938135345, 25.87386283934372, 25.989967663438545, 25.759818151942074, 24.980002435647073, 24.621200270709252, 24.549009780232286, 24.243233297669292, 24.04449693294935, 23.316660615900616, 23.61586764309909, 23.854753186405823, 23.86772587539867, 24.040737290402536, 23.93111539081803, 23.955336664058613, 23.780408138855716, 24.027174392028293, 23.935903462185166, 23.940911002812484, 24.13405781595763, 24.31676764519881, 24.500857297875548, 24.645164024297618, 24.604233160909995, 24.378993310803796, 24.330955833852673, 24.46705076232189, 24.585570653950754, 24.785286759853175, 24.963150721620426, 24.806218876016846, 24.525982142484892, 24.85219739669278, 25.067265737417024, 25.008218544940853, 25.171705623597436, 25.38165306887558, 25.247492652676637, 24.771081713128, 24.697331259785084, 24.851265719094137];1998-01-26;1998-03-22
0;56;NaiveMovingAverage_normal;0.41294454396833;61.81818181818182;0.3797517168878351;16.19821913141258;0.37911858240406515;12.515958470963351;[21.9246031746032, 32.4829931972789, 43.6366213151927, 60.1757369614513, 41.7800453514739, 34.2403628117914, 24.2205215419501, 21.4002267573696, 28.7414965986395, 36.1961451247166, 60.1899092970522, 42.2052154195011, 24.3055555555556, 29.8327664399093, 20.1814058956916, 28.7840136054422, 41.1281179138322, 58.6592970521542, 49.8299319727891, 32.2137188208617, 26.3038548752834, 23.8945578231292, 34.0702947845805, 41.2131519274376, 57.7522675736961, 42.219387755102, 30.93820861678, 25.8645124716553, 21.2301587301587, 29.7335600907029, 42.8713151927438, 62.4716553287982, 45.4931972789116, 33.4892290249433, 18.6082766439909, 24.3339002267574, 26.9274376417234, 40.7171201814059, 54.5351473922903, 46.5702947845805, 10.6009070294785, 4.12414965986395, 12.1456916099773, 30.6689342403628, 38.6337868480726, 60.1615646258503, 47.1655328798186, 37.1598639455782, 24.9858276643991, 19.6995464852608, 32.3412698412698, 30.0878684807256, 54.1383219954649, 53.500566893424, 39.6967120181406, 29.7052154195011];[27.38678386522748, 27.603785469186885, 27.67664756975185, 27.5817065949418, 27.22580296070705, 27.034969885327037, 27.001320006641567, 27.158617455194968, 27.32685007479163, 27.384318815842335, 27.341815633139788, 27.00426574839442, 26.845464498370937, 26.8477076537464, 26.9556326099018, 27.086187483597396, 27.137230364844225, 26.967259669582663, 26.473265406015763, 26.13916703453059, 26.046567439618745, 25.838933214141544, 25.577479125098787, 24.98940042047681, 25.23459988454783, 25.526550698079884, 25.629844904485793, 25.818568327206577, 25.879093338125976, 25.93624904269828, 25.65273432135342, 25.897976567701136, 25.881171982210656, 25.943008398589257, 26.064574400358293, 26.206305147089974, 26.422929460120063, 26.558096040103766, 26.57436243766028, 26.346163250358256, 26.203471728984287, 26.26158282861157, 26.397737879715184, 26.60056064309046, 26.72264663241759, 26.714183357485105, 26.462167277738526, 26.283431096315972, 26.579986776095392, 26.638049452012318, 26.788085994182254, 26.852960456339638, 26.849532976654984, 26.484617957538944, 26.36626242612111, 26.40406253667332];1998-01-26;1998-03-22
24;56;NaiveMovingAverage_normal;1277070744182535.2;58.18181818181818;0.4224495850168108;9.74030323043493;0.4211129427176626;7.781728032490622;[9.22619047619048, 22.6615646258503, 21.2443310657596, 32.8798185941043, 24.68820861678, 16.6950113378685, 16.0289115646259, 9.32539682539683, 14.1581632653061, 22.2647392290249, 30.3713151927438, 24.2488662131519, 31.9019274376417, 28.4297052154195, 13.7046485260771, 25.3401360544218, 13.2794784580499, 31.7602040816327, 29.5493197278912, 12.5141723356009, 18.2397959183673, 19.2885487528345, 17.077664399093, 22.4773242630385, 30.7539682539683, 27.0691609977324, 27.2675736961451, 6.859410430839, 8.84353741496599, 17.375283446712, 24.0646258503401, 42.4603174603175, 34.2120181405896, 0.0, 11.592970521542, 17.1768707482993, 13.1519274376417, 20.4790249433107, 25.6519274376417, 29.3792517006803, 14.3424036281179, 30.342970521542, 12.6984126984127, 16.7517006802721, 17.0634920634921, 31.1366213151927, 0.623582766439909, 22.7749433106576, 26.4880952380952, 15.5612244897959, 16.5107709750567, 20.7766439909297, 32.7239229024943, 29.2091836734694, 20.3231292517007, 18.0272108843537];[17.002733937673813, 17.071056823507163, 17.132753658093776, 17.068807484662553, 16.891862155139055, 16.833874635976574, 16.848685464376555, 16.899370007546565, 17.00205989097247, 17.086465310061627, 16.964959200427696, 16.864419282929337, 16.794474331492015, 16.821256056746886, 16.723984293236768, 16.767814840960618, 16.742014334143963, 16.59564737682858, 16.368608060297216, 16.134094374173, 16.075652125459058, 15.720227362888984, 15.576335968281048, 15.239959160795904, 15.392081281835079, 15.520967375512353, 15.607291393247934, 15.719902312373948, 15.821447302804279, 15.831457091771666, 15.703835873023444, 15.849957576079873, 15.832310979912954, 15.879733455786289, 15.972464010669619, 15.996034361180905, 16.098084274358104, 16.187069030344723, 16.233382732869966, 16.14110425486987, 16.078159993778282, 16.110457964726088, 16.144338595767856, 16.239380056965963, 16.36649718761918, 16.313210899758104, 16.10084392271758, 16.067760409750967, 16.120192068218756, 16.174364734792242, 16.31359889763784, 16.39778129777049, 16.390721996552532, 16.243111514843925, 16.128072003122593, 16.209544969363698];1998-01-26;1998-03-22
21;56;NaiveMovingAverage_normal;0.25319605641491116;52.72727272727273;0.2581087320251053;5.577023653935153;0.25735439677087596;4.5602138180533665;[14.328231292517, 15.2069160997732, 19.6995464852608, 26.8140589569161, 26.7431972789116, 17.077664399093, 12.34410430839, 15.3628117913832, 13.0102040816327, 21.1026077097506, 24.3197278911565, 18.2539682539683, 13.8180272108844, 12.7409297052154, 11.8055555555556, 13.6054421768707, 17.984693877551, 28.4722222222222, 19.6570294784581, 12.65589569161, 13.4070294784581, 13.8180272108844, 13.9030612244898, 20.9183673469388, 24.1354875283447, 18.8633786848073, 12.7551020408163, 11.9756235827664, 12.5141723356009, 12.81179138322, 17.8004535147392, 28.5714285714286, 24.9433106575964, 12.0039682539683, 15.2069160997732, 11.9897959183673, 13.3928571428571, 18.0130385487528, 23.8095238095238, 24.6598639455782, 11.0969387755102, 14.9659863945578, 11.6213151927438, 9.59467120181406, 18.8350340136054, 26.4030612244898, 23.1009070294785, 12.6984126984127, 16.3265306122449, 14.2290249433107, 11.9472789115646, 21.797052154195, 29.1524943310658, 26.1054421768707, 14.0731292517007, 13.0810657596372];[16.933300463620895, 16.99915189158589, 17.002081715228435, 16.965881318369817, 16.84662338526577, 16.75036377869223, 16.801449256802883, 16.847910312505537, 16.878165143490865, 16.88042512955116, 16.817563206924778, 16.649659842765338, 16.514107668580483, 16.570344025116466, 16.577115788766957, 16.528003000141876, 16.559146606539475, 16.506944608116058, 16.352872804073524, 16.099158113766347, 16.110931603846296, 15.945529167406653, 15.78228388195848, 15.524342664005598, 15.706644937181816, 15.886240047844117, 15.923598333689402, 16.034239197674037, 15.965849498093219, 15.945855573093633, 15.74449832043959, 15.87238403361347, 15.860303768577257, 15.848646630263525, 15.947940487697247, 15.967448143462073, 16.089945365941176, 16.150745464723055, 16.171532203551156, 16.070244700454992, 15.998877830415385, 16.045487756966335, 16.054386310594754, 16.117745654950376, 16.143692723129988, 16.095521728211708, 16.038873788549783, 15.938624562470999, 15.999490835592326, 16.05015773169054, 16.109182594102013, 16.16244711734317, 16.089958387489435, 15.938661932791494, 15.865584216213168, 16.072293666444224];1998-01-26;1998-03-22
9;56;NaiveMovingAverage_normal;0.20827481602792006;61.81818181818182;0.2380748792972707;7.755799174042766;0.23753108416782412;5.381627921806471;[16.3407029478458, 16.7233560090703, 21.2301587301587, 38.5345804988662, 27.3951247165533, 20.6207482993197, 17.5736961451247, 17.6303854875283, 15.7879818594104, 21.6695011337868, 37.4291383219955, 28.3446712018141, 19.4444444444444, 15.6462585034014, 13.3503401360544, 17.5028344671202, 19.4869614512472, 34.3537414965986, 23.2851473922902, 20.7199546485261, 17.4886621315193, 15.0651927437642, 15.0793650793651, 20.1388888888889, 36.125283446712, 26.2329931972789, 19.047619047619, 18.1831065759637, 13.3219954648526, 16.3407029478458, 21.8253968253968, 37.4149659863946, 31.8735827664399, 20.8758503401361, 18.3531746031746, 16.3973922902494, 16.9784580498866, 20.6632653061224, 30.3996598639456, 29.3367346938775, 19.1326530612245, 17.219387755102, 17.2902494331066, 16.2698412698413, 17.9705215419501, 30.5555555555556, 28.2454648526077, 22.8883219954649, 18.5657596371882, 13.9455782312925, 14.0873015873016, 22.8741496598639, 32.3979591836735, 30.8106575963719, 23.5544217687075, 16.4115646258503];[18.66506994960085, 18.752063424417013, 18.760899598582277, 18.75407793546908, 18.6484449500614, 18.54366703653403, 18.563121347629863, 18.622778434917294, 18.681602952202514, 18.711322780193644, 18.70572456689912, 18.556842250525644, 18.433136823300785, 18.446821630324205, 18.4510505582252, 18.49963875578382, 18.505865221712977, 18.519161750018977, 18.27584994842026, 18.094408047838805, 18.079058750126173, 17.913292347341866, 17.720526078545802, 17.391888045715334, 17.62505701616906, 17.778461462385604, 17.786571013390542, 17.85914225729118, 17.825041408732723, 17.80235149228817, 17.621732762779928, 17.721937343623257, 17.703521658585327, 17.724421624793322, 17.84438431156535, 17.912294310393516, 18.003137114286755, 18.12090711287121, 18.208727144909574, 18.00689699649874, 17.950762248705697, 17.99674297689261, 18.042068664408493, 18.15315324373046, 18.25061672516647, 18.273272995576068, 18.071751951582602, 17.964267449326048, 18.087036972147512, 18.15801480411213, 18.251558473846995, 18.30333231322655, 18.323134183158256, 18.168263395705363, 18.09160306412309, 18.129765931150498];1998-01-26;1998-03-22
6;56;NaiveMovingAverage_normal;0.2512370586059291;58.18181818181818;0.27169653197444965;8.008118468952338;0.27102230634497143;5.739075795266822;[13.2794784580499, 13.8180272108844, 18.5232426303855, 28.4297052154195, 30.8956916099773, 12.3866213151927, 18.0413832199547, 15.5612244897959, 12.9960317460317, 16.921768707483, 23.0867346938775, 32.1853741496599, 14.1865079365079, 14.5266439909297, 13.562925170068, 14.3849206349206, 17.0209750566893, 27.4518140589569, 36.6921768707483, 14.8667800453515, 14.5266439909297, 17.5170068027211, 16.3832199546485, 20.734126984127, 26.0204081632653, 35.9552154195011, 15.3061224489796, 16.4965986394558, 14.4416099773243, 14.781746031746, 20.0538548752834, 33.4892290249433, 30.6972789115646, 15.1502267573696, 17.7862811791383, 11.2953514739229, 15.0085034013605, 19.7420634920635, 23.7670068027211, 34.0561224489796, 12.6417233560091, 15.7596371882086, 12.8968253968254, 13.3078231292517, 15.4478458049887, 27.281746031746, 33.2766439909297, 16.6383219954649, 18.59410430839, 15.5328798185941, 15.7596371882086, 21.4143990929705, 30.796485260771, 40.4195011337868, 20.2097505668934, 19.1043083900227];[18.808953070477802, 18.84059182284191, 18.878652644273547, 18.875742695876127, 18.73611531935712, 18.603593718758223, 18.697620314474346, 18.554324090199025, 18.567261259065425, 18.60353242022771, 18.581392276283466, 18.42593333845122, 18.245734255607395, 18.26454968044301, 18.21536836262916, 18.20305450678733, 18.1983302157916, 18.1643988027048, 17.937716335957596, 17.712354968419664, 17.6043412392102, 17.413212899462568, 17.140414305376247, 16.790832241844633, 16.907154282804523, 17.041172413325253, 17.05425941250281, 17.1367263253822, 17.063825971198618, 17.007683189961835, 16.78702739229685, 16.881317396964526, 16.835907474484436, 16.993383281812683, 17.048080815905696, 17.08000133232826, 17.122579070847596, 17.179258278638237, 17.25175504048814, 17.244035199462225, 17.1229404047619, 17.12024166656716, 17.17395058932228, 17.205678325542326, 17.25798435724863, 17.26225263369735, 17.19517315433447, 17.107534886285197, 17.15987802337659, 17.19135446377618, 17.35647911462518, 17.390978197851506, 17.493124492659287, 17.449040574958644, 17.34982865250269, 17.54950911104048];1998-01-26;1998-03-22
15;56;NaiveMovingAverage_normal;0.5546337226101532;65.45454545454545;0.45896305672666715;12.642363912489863;0.45782884325178536;10.339277871140691;[12.9818594104308, 15.2636054421769, 35.8560090702948, 45.8333333333333, 36.7063492063492, 15.6746031746032, 12.2590702947846, 12.3866213151927, 15.858843537415, 33.1065759637188, 39.0589569160998, 25.4109977324263, 8.84353741496599, 13.6196145124717, 12.0748299319728, 14.4557823129252, 31.3066893424036, 44.6003401360544, 3.41553287981859, 12.0748299319728, 13.2794784580499, 9.22619047619048, 18.0413832199547, 30.7681405895692, 52.4518140589569, 24.7165532879819, 12.9676870748299, 19.9829931972789, 12.5, 17.3044217687075, 30.484693877551, 56.2641723356009, 29.0674603174603, 12.81179138322, 16.1848072562358, 11.9897959183673, 19.2602040816327, 30.3571428571429, 38.0952380952381, 26.9699546485261, 11.0402494331066, 17.1910430839002, 9.0702947845805, 17.842970521542, 32.3554421768707, 39.2006802721088, 29.9744897959184, 13.4070294784581, 17.1910430839002, 12.9251700680272, 18.3106575963719, 36.4229024943311, 49.4614512471655, 31.5192743764172, 11.6921768707483, 15.3769841269841];[21.69269694081976, 21.809572833549385, 21.9010661667371, 21.720905717822543, 21.39055386343288, 21.264903358207448, 21.45255765336044, 21.563501862448078, 21.698966400940876, 21.814075983080993, 21.59902293011689, 21.244424980869667, 21.0422083377033, 21.207103283716318, 21.188290174655727, 21.2879413933028, 21.318702368548113, 21.117342540995946, 20.45972508071681, 20.099339082583587, 20.28660586438305, 20.232103082751905, 19.990443995790706, 19.515555992533102, 19.78631133802223, 20.02363194624163, 20.036981196470084, 20.23393446968747, 20.249395640040103, 20.22521976648679, 19.994003005107924, 20.24559763504092, 20.16664946501421, 20.244065785937174, 20.446360480332395, 20.52947599027756, 20.72724118613763, 20.828285496459536, 20.69517709937848, 20.455917612427722, 20.372742529036184, 20.547282778662904, 20.649339642771874, 20.87577575743559, 20.990742062223543, 20.834943311425004, 20.411996608317008, 20.355506850335573, 20.525513223207817, 20.62483351371193, 20.77405792746691, 20.89847743384115, 20.738213702541138, 20.431635611609586, 20.362818259782472, 20.582729222252624];1998-01-26;1998-03-22
3;56;NaiveMovingAverage_normal;1603084888406046.0;69.0909090909091;0.35002452508000775;10.245369771559274;0.3491117630418695;7.663857660464282;[16.6383219954649, 20.1388888888889, 29.5493197278912, 43.7783446712018, 26.218820861678, 0.0, 3.48639455782313, 15.6320861678005, 16.5674603174603, 25.8219954648526, 38.1802721088435, 30.5839002267574, 19.9971655328798, 16.8225623582766, 14.9518140589569, 19.6428571428571, 25.4818594104308, 39.3990929705215, 29.6343537414966, 17.5595238095238, 11.9897959183673, 12.9960317460317, 15.9722222222222, 22.7040816326531, 33.5459183673469, 30.93820861678, 16.0430839002268, 15.702947845805, 13.874716553288, 17.5028344671202, 25.0, 53.6989795918367, 37.9818594104308, 24.4756235827664, 17.7437641723356, 20.578231292517, 15.3344671201814, 25.5810657596372, 28.7981859410431, 34.2545351473923, 17.1060090702948, 15.7454648526077, 14.6258503401361, 15.249433106576, 26.3180272108844, 37.953514739229, 32.8656462585034, 17.5170068027211, 16.3548752834467, 21.1592970521542, 24.5890022675737, 27.0549886621315, 36.8480725623583, 29.9461451247166, 20.0821995464853, 16.8792517006803];[20.368820206971705, 20.43460920145054, 20.449402895895716, 20.454310937871064, 20.163743702420195, 19.93355563961487, 19.993602017650748, 20.059389572206328, 20.11112716614445, 20.124407322419113, 19.992985114988855, 19.718336503307206, 19.541296690538946, 19.525319630506715, 19.50012541931632, 19.515892599884005, 19.56990168493515, 19.496784419051924, 19.33466699465278, 18.997107581302835, 19.239774247071, 19.432574177532974, 19.34685480914693, 18.977642583004872, 19.155408768797614, 19.30001297517121, 19.532254937917404, 19.639944290152975, 19.66896705139133, 19.68287734482245, 19.547224610717112, 19.77738517858085, 19.778006771620113, 19.662525459843575, 19.677741700436087, 19.825583385237987, 19.948660571046346, 20.129556607949514, 20.22822139980091, 20.15183810124603, 20.010958900078748, 20.02793124313238, 20.11138352655423, 20.229617457241442, 20.322152186016815, 20.32762984505096, 20.19313772635308, 20.043252185929756, 20.030757711070788, 20.153438793892192, 20.27059674289087, 20.300325336462656, 20.20716291866415, 19.918881210613492, 19.70076332075919, 19.691287816334324];1998-01-26;1998-03-22
27;56;NaiveMovingAverage_normal;1.4502240529733288;69.0909090909091;0.3564984316068701;6.398445832892196;0.35524432918680987;5.511061099769496;[10.4733560090703, 12.6133786848073, 17.7721088435374, 23.7103174603175, 23.8236961451247, 12.1031746031746, 15.1785714285714, 11.0969387755102, 14.7675736961451, 17.6303854875283, 23.1575963718821, 22.5481859410431, 8.03571428571429, 12.7551020408163, 11.0827664399093, 11.6071428571429, 21.9671201814059, 24.7448979591837, 23.781179138322, 11.0119047619048, 12.1456916099773, 10.3174603174603, 14.3707482993197, 18.9200680272109, 21.6695011337868, 18.0839002267574, 8.61678004535147, 12.3157596371882, 9.80725623582766, 11.7630385487528, 21.8395691609977, 31.09410430839, 27.3384353741497, 10.671768707483, 13.1377551020408, 11.7772108843537, 14.3140589569161, 21.2301587301587, 22.0804988662131, 23.0725623582766, 12.1031746031746, 10.8985260770975, 11.7205215419501, 12.4433106575964, 22.0663265306122, 24.078798185941, 25.8361678004535, 9.43877551020408, 10.5017006802721, 10.8560090702948, 14.781746031746, 19.8270975056689, 25.2125850340136, 24.9716553287982, 0.240929705215419, 7.2562358276644];[16.138991583582392, 16.20008669562468, 16.309873093540897, 16.21789940544305, 16.07275272818456, 15.928944446117896, 16.004630117086474, 16.046731316623823, 16.085872373160836, 16.08007722547713, 15.990332189965466, 15.802255511017767, 15.702308973271695, 15.767397081987045, 15.754604775484756, 15.761017185644196, 15.7745313033819, 15.645704189467635, 15.387278536748934, 15.199350542962083, 15.235805750421843, 15.129455988514348, 15.090424076231745, 14.783871455816247, 14.977761649855283, 15.078821815287563, 15.017050720546475, 15.10243622593152, 15.10506336942039, 15.133284377114503, 15.023575426342386, 15.13025739510084, 15.105869244181932, 15.070783140194994, 15.167390603446812, 15.217249498208922, 15.283719930948976, 15.355525985853056, 15.35765053915797, 15.274001477795432, 15.166368632376743, 15.261844429314339, 15.350291150879757, 15.433548427941364, 15.495365691259948, 15.44387143012155, 15.327699426288014, 15.237401723401984, 15.372138869774675, 15.435916433951405, 15.470482232099444, 15.550427028270114, 15.522406056110144, 15.444537607653508, 15.279030398053516, 15.369312461973411];1998-01-26;1998-03-22
